code,product_name,brands,main_category,categories,labels_tags,allergens,ingredients_text,sugars_100g,lactose_100g,polyols_100g,caffeine_100g,nutriscore_grade,nova_group,url,image_url,axes_sensibles,substitution_group,reason
8006040710055,Gelato italiano,Naturattiva,en:plant-based-ice-cream-bars,"Aliments et boissons à base de végétaux,Substituts de produits laitiers,Desserts,Surgelés,Desserts glacés,Glaces et sorbets,Crèmes glacées végétales,Barre glacées végétales,Bâtonnets glacés","en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:vegan,en:it-bio-009,fr:agricultura-ue-no-ue",en:soybeans,"Eau, chocolat noir* (23%) (paste de cacao*, sucre de canne non raffiné*, émulsifiant: lécithine de _soja_*), sucre de canne non raffiné*, huile de noix coco*, pâte de noix de coco* (6,1%) (extrait de noix de coco*, eau), sirop de glucose*, maltodextrine*, noix de coco rapée (0,7%) protéines de pois, dextrose*, stabilisants: pectine - gomme guar* - gomme xanthan, arôme naturel*, sel marin. *Biologique.",25,,,,e,4,http://world-en.openfoodfacts.org/product/8006040710055/gelato-italiano-naturattiva,https://images.openfoodfacts.org/images/products/800/604/071/0055/front_fr.22.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
8006040710505,Glace Lait De Riz Cacao,Naturattiva,en:plant-based-ice-cream-tubs,en:plant-based-ice-cream-tubs,"en:organic,en:eu-organic,en:it-bio-009,en:natural-flavors,en:no-lactose",,"I Raumtemperatur aufbewahren. ambiente. Estratto di riso* (59%) (acqua, riso* (20%), olio di girasole*), zucchero di canna di Piselli, stabilizzanti: farina di semi di carrube*, aromi naturali. *Biologico. • (DE) Glucosestrup* Wasser, Dextrose* Magerkakaopulver* (1,5%), Erbseneiweiss, Stabihsatoret} oil*), raw cane sugar* (12%), maltodextrin*, coconut oil* glucose syrup\ doit , (NI) PLANTAARDIG WIT OS MET CACAO - Ingrediënten: rijstextract* (59%) (13%), erwtenprote'ine, stabilisator: bloem van carob* natuurlijke aroma's. *BIOIoqisch huile de coco*, sirop de glucose*, eau, dextrose*, poudre de cacao majgre* nutrizionali per I Nihrwerte je] Nutr.itional values per /",23,,,,d,4,http://world-en.openfoodfacts.org/product/8006040710505/glace-lait-de-riz-cacao-naturattiva,https://images.openfoodfacts.org/images/products/800/604/071/0505/front_fr.6.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
0744473000913,Bananas Foster (Chocolate Banana Flambé) Cashew Milk Non-Dairy Ice Cream,"So Delicious, So Delicious Dairy Free",en:plant-based-ice-creams,"Plant-based foods and beverages, Dairy substitutes, Desserts, Frozen foods, Non-dairy desserts, Frozen desserts, Ice creams and sorbets, Plant-based ice creams","en:no-gluten,en:vegetarian,en:kosher,en:no-gmos,en:vegan,en:certified-b-corporation,en:gfco-gluten-free,en:non-gmo-project,en:orthodox-union-kosher,en:vegan-action",en:nuts,"Cashew base (filtered water, cashews), Sugars (cane sugar, organic tapioca syrup), Organic coconut oil, Banana swirl (banana puree, filtered water, brown sugar, organic cane sugar, corn starch, caramel colour, natural flavour, ascorbic acid, locust bean gum, cinnamon), Chocolate drizzle (cane sugar, organic coconut oil, cocoa, chocolate liquor, natural vanilla flavour), Pea protein, Natural flavour, Sea salt, Locust bean gum, Guar gum",14.9,,,,d,4,http://world-en.openfoodfacts.org/product/0744473000913/bananas-foster-chocolate-banana-flambe-cashew-milk-non-dairy-ice-cream-so-delicious,https://images.openfoodfacts.org/images/products/074/447/300/0913/front_en.27.400.jpg,gluten|sucre|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
8420878613928,Effiloché Végétal Belive It !,Revolu Green !,en:plant-based-meals,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Plats préparés, Plats préparés d'origine végétale","en:no-gluten,en:vegetarian,en:no-gmos,en:no-preservatives,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:european-vegetarian-union-vegetarian,en:no-colorings,en:no-dyes-or-preservatives,en:no-lactose,en:nutriscore,en:nutriscore-grade-a",,"Eau, protéine de soja (24 %), huile de tournesol, épices, dextrose, sel et arôme naturel.",0.5,,,,b,4,http://world-en.openfoodfacts.org/product/8420878613928/effiloche-vegetal-belive-it-revolu-green,https://images.openfoodfacts.org/images/products/842/087/861/3928/front_fr.16.400.jpg,gluten|lactose|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
5060120285867,Barista oat imp,Rude health,en:plant-based-milk,"Plantaardige levensmiddelen en dranken,Dranken,Plantaardige levensmiddelen,Granen en aardappels,Zuivelvervangers,Granen en graanproducten,Melkvervangers,Plantaardige dranken,Plantaardige melken,Tarwemelken,Haverdranken,en:Plant based milk","en:vegetarian,en:no-gluten,en:vegan,en:certified-b-corporation,en:certified-gluten-free,en:no-added-sugar,en:no-milk,en:vegetarian-society-approved,en:vegetarian-society-approved-vegan",,"Water, Gluten free oats (13%),  Sunflower oil,  Sea salt  Gellan gum",4.5,,,,d,4,http://world-en.openfoodfacts.org/product/5060120285867/barista-oat-imp-rude-health,https://images.openfoodfacts.org/images/products/506/012/028/5867/front_en.3.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
0018944001328,Pistachio Barista Edition - Blended with Rice,Elmhurst,en:plant-based-milk-alternatives,"Plant-based foods and beverages,Dairy substitutes,Milk substitutes,Plant-based beverages,Plant-based milk alternatives","en:no-gluten,en:vegetarian,en:kosher,en:no-artificial-flavors,en:no-gmos,en:vegan,en:fsc,en:fsc-mix,en:gfco-gluten-free,en:non-gmo-project,en:orthodox-union-kosher,en:without-addition-of-dairy-products,en:no-added-gums,en:no-added-oils,en:no-carrageenan",en:nuts,"Filtered water, Pistachios, Rice, Cane sugar, Dipotassium phosphate, Salt.",2.92,,,,unknown,3,http://world-en.openfoodfacts.org/product/0018944001328/pistachio-barista-edition-blended-with-rice-elmhurst,https://images.openfoodfacts.org/images/products/001/894/400/1328/front_en.19.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3347432601304,Terrine végétale potimarron curry,Moulin des moines,en:plant-based-pates,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Produits à tartiner, Pâtes à tartiner végétales, Pâtés végétaux",en:no-gluten,,,1.1,,,,c,,http://world-en.openfoodfacts.org/product/3347432601304/terrine-vegetale-potimarron-curry-moulin-des-moines,https://images.openfoodfacts.org/images/products/334/743/260/1304/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
4260697377137,Oat Butter Cookie-Licious,Naturally Pam,en:plant-based-spreads,Pâtes à tartiner végétales,"en:vegetarian,en:no-gluten,en:organic,en:eu-organic,en:non-eu-agriculture,en:source-of-fibre,en:vegan,en:bg-bio-22,en:eu-agriculture,en:eu-non-eu-agriculture,en:high-fibres,en:made-in-the-eu,en:no-additives",,"Glutenfreies Hafermehl 54%, Sheabutter, desodoriertes Olivenöl, Kokosblütenzucker, Dattelpulver, Bourbon - Vanillepulver 0,8%, Meersalz. Kann Spuren von Schalenfrüchten und Sesam enthalten. Trotz sorgfältiger Kontrollen kann dieses Produkt harte Bestandteile enthalten. Alle Zutaten, bis auf Meersalz, sind aus kontrolliert biologischem Anbau. Hergestellt in der EU. Mit Zutaten aus EU und nicht-EU.",10,,,,d,3,http://world-en.openfoodfacts.org/product/4260697377137/oat-butter-cookie-licious-naturally-pam,https://images.openfoodfacts.org/images/products/426/069/737/7137/front_de.3.400.jpg,gluten|sucre|cafeine,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3413880200014,Chocolat vegan croquant amandes,Artisans du Monde,en:plant-milk-chocolates,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats aux amandes, Chocolats au lait végétal","en:fair-trade,en:organic,en:vegetarian,en:eu-organic,en:no-gmos,en:non-eu-agriculture,en:vegan,en:100-vegetable,en:ch-bio-006,en:eu-agriculture,en:eu-non-eu-agriculture,en:no-lactose,fr:ch-bio-06,fr:meilleur-bio-2018,fr:world-fair-trade-organization",en:nuts,"sucre de canne blond, beurre de cacao, amandes (20 %), sirop de glucose de riz, pâte de cacao, _noisettes_ (3,5 %), sel marin, vanille.",34,,,,e,4,http://world-en.openfoodfacts.org/product/3413880200014/chocolat-vegan-croquant-amandes-artisans-du-monde,https://images.openfoodfacts.org/images/products/341/388/020/0014/front_fr.21.400.jpg,lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3760061492714,Glutabye Plum Cake Canditi 300,Glutabye,en:plum-cakes,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, en:Plum cakes","en:no-gluten,en:no-preservatives,en:no-colorings,en:no-palm-oil",,,33,,,,e,,http://world-en.openfoodfacts.org/product/3760061492714/glutabye-plum-cake-canditi-300,,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3760211822170,Pulpe de pruneaux bio,le Club Bio,en:plum-jams,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de prunes","en:organic,en:no-added-sugar,en:no-additives",,Pulpe de pruneaux 100%,15.2,,,,a,1,http://world-en.openfoodfacts.org/product/3760211822170/pulpe-de-pruneaux-bio-le-club-bio,https://images.openfoodfacts.org/images/products/376/021/182/2170/front_fr.3.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
0720379501273,Organic Dried Plums,Made In Nature,en:plums,"Plant-based foods and beverages, Plant-based foods, Snacks, Fruits and vegetables based foods, Fruits based foods, Fruits, Plums","en:no-gluten,en:organic,en:kosher,en:no-gmos,en:usda-organic,en:certified-gluten-free,en:no-added-sugar,en:non-gmo-project,en:orthodox-union-kosher",,Organic pitted prunes,57.5,,,,c,1,http://world-en.openfoodfacts.org/product/0720379501273/organic-dried-plums-made-in-nature,https://images.openfoodfacts.org/images/products/072/037/950/1273/front_en.7.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
8697404761877,Ruby red,elite nature,en:pomegranate-juices,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de grenade","en:fair-trade,en:organic,en:certified-by-ecocert,en:eu-organic,en:fairtrade-international,en:non-eu-agriculture,en:fr-bio-01,en:no-added-sugar,en:tr-bio-141,fr:ab-agriculture-biologique",,Jus de grenade (variété Ruby RED),13,,,,d,1,http://world-en.openfoodfacts.org/product/8697404761877/ruby-red-elite-nature,https://images.openfoodfacts.org/images/products/869/740/476/1877/front_fr.17.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3095758915017,Le Jambon - à Poêler,Fleury Michon,en:pork-ham-intended-to-be-cooked,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambon de porc à cuire","en:no-gluten,en:nutriscore,en:nutriscore-grade-d",,"Jambon de porc, couenne de porc, bouillons (eau, os de porc, viande de porc, plantes aromatiques, épices), sel, dextrose de maïs, antioxydant : ascorbate de sodium, conservateur : nitrite de sodium.",0.5,,,,d,4,http://world-en.openfoodfacts.org/product/3095758915017/le-jambon-a-poeler-fleury-michon,https://images.openfoodfacts.org/images/products/309/575/891/5017/front_fr.653.400.jpg,gluten|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3760213861283,Porridge caroube et graines sans gluten,La Maison des Superaliments,en:porridge,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Porridge","en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:vegan,en:green-dot,en:no-lactose,en:the-vegan-society,fr:ab-agriculture-biologique",,,17.8,,,,c,,http://world-en.openfoodfacts.org/product/3760213861283/porridge-caroube-et-graines-sans-gluten-la-maison-des-superaliments,https://images.openfoodfacts.org/images/products/376/021/386/1283/front_fr.17.400.jpg,gluten|lactose|sucre|cafeine,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3273120030647,Porridge cacao graines,Celnat,en:porridge-with-chocolate,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Porridge, Porridge au chocolat","en:organic,en:eu-organic,en:non-eu-agriculture,en:biodynamic-agriculture,en:demeter,en:eu-agriculture,en:eu-non-eu-agriculture,en:no-added-sugar","en:nuts,en:sesame-seeds","AVOINE* Demeter 79% (son et flocons), NOISETTES* Demeter 11%, cacao* 6% (fèves et poudre), graines* 4% (sarrasin* grillé, lin*, SESAME*). *issus de l’agriculture biologique",1.8,,,,a,1,http://world-en.openfoodfacts.org/product/3273120030647/porridge-cacao-graines-celnat,https://images.openfoodfacts.org/images/products/327/312/003/0647/front_fr.30.400.jpg,gluten|sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3421557920851,"Porridge Banane, noix de coco et goji",Grillon d'Or,en:porridge-with-fruits,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales aux fruits, Porridge, Porridge aux fruits","en:organic,en:eu-organic,en:made-in-france,en:no-added-sugar,fr:ab-agriculture-biologique",,,11,,,,c,,http://world-en.openfoodfacts.org/product/3421557920851/porridge-banane-noix-de-coco-et-goji-grillon-d-or,https://images.openfoodfacts.org/images/products/342/155/792/0851/front_fr.3.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
0733603091778,Hunters Sea Salt Crisps,Hunter's Gourmet,en:potato-crisps,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre",en:no-gluten,,,2,,,0,d,,http://world-en.openfoodfacts.org/product/0733603091778/hunters-sea-salt-crisps-hunter-s-gourmet,https://images.openfoodfacts.org/images/products/073/360/309/1778/front_fr.15.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
5430001850185,Chips non salées,chips de lucien,en:potato-crisps-in-sunflower-oil,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Farmer's crisps, en:potato-crisps-in-sunflower-oil",en:no-gluten,,,0.5,,,,c,,http://world-en.openfoodfacts.org/product/5430001850185/chips-non-salees-chips-de-lucien,https://images.openfoodfacts.org/images/products/543/000/185/0185/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
0008005930025,Gluten Free Sweet Potato gnocchi,Nuovo pasta,en:potato-gnocchi,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Gnocchi, Potato gnocchi","en:no-gluten,en:certified-gluten-free",,"Rehydrated Potatoes (Water, Potato Flakes), Sweet Potatoes (Sweet Potatoes, Water, Corn Syrup, Sugar), Tomato Paste, Molasses, Canola Oil, Honey, Salt, Annatto Oil, Cinnamon, Nutmeg",4,,,,c,3,http://world-en.openfoodfacts.org/product/0008005930025/gluten-free-sweet-potato-gnocchi-nuovo-pasta,https://images.openfoodfacts.org/images/products/000/800/593/0025/front_en.3.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3380380084485,Préparation pour cake façon Quatre-Quart,Ma vie sans gluten,en:pound-cake,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Quatre-quarts","en:no-gluten,en:organic,en:crossed-grain-trademark,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,en:made-in-france,fr:afdiag",,,27.2,,,,d,,http://world-en.openfoodfacts.org/product/3380380084485/preparation-pour-cake-facon-quatre-quart-ma-vie-sans-gluten,https://images.openfoodfacts.org/images/products/338/038/008/4485/front_fr.4.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3849820798882,Pain précuit Quinoa Chia,Bjorg,en:pre-baked-breads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains précuits","en:no-gluten,en:organic,en:eu-organic,en:green-dot,en:no-added-sugar,en:no-palm-oil",,"Eau, amidon de maïs&quot;, levain naturel de riz* (farine de riz*, eau), farine complète de quinoa* 10%, graines de chia 4%. de courge et de sésame, huile de tournesol*, farine de mais, farine de riz*, graines de tournesol*, enveloppe de psyllium*, farine de lin*, protéines de pois, sel de mer, levure, gomme xanthane; épices, gomme guar",5.7,,,,c,4,http://world-en.openfoodfacts.org/product/3849820798882/pain-precuit-quinoa-chia-bjorg,https://images.openfoodfacts.org/images/products/384/982/079/8882/front_fr.11.400.jpg,gluten|sucre|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
